image_id,raw_image_path,processed_image_path,thumbnail_path,source_root,split,filename,material_type,script_family,is_manuscript,notes
3253,data\raw\manuscripts\hf_sanskrit_ocr\validation\262.png,data\processed\images_1024\hf_sanskrit_ocr\validation\262.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\262.png,hf_sanskrit_ocr,validation,262.png,printed,Devanagari,no, auto: HF OCR typed sample
3254,data\raw\manuscripts\hf_sanskrit_ocr\validation\2623.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2623.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2623.png,hf_sanskrit_ocr,validation,2623.png,printed,Devanagari,no, auto: HF OCR typed sample
3255,data\raw\manuscripts\hf_sanskrit_ocr\validation\2629.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2629.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2629.png,hf_sanskrit_ocr,validation,2629.png,printed,Devanagari,no, auto: HF OCR typed sample
3256,data\raw\manuscripts\hf_sanskrit_ocr\validation\2638.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2638.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2638.png,hf_sanskrit_ocr,validation,2638.png,printed,Devanagari,no, auto: HF OCR typed sample
3257,data\raw\manuscripts\hf_sanskrit_ocr\validation\264.png,data\processed\images_1024\hf_sanskrit_ocr\validation\264.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\264.png,hf_sanskrit_ocr,validation,264.png,printed,Devanagari,no, auto: HF OCR typed sample
3258,data\raw\manuscripts\hf_sanskrit_ocr\validation\2640.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2640.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2640.png,hf_sanskrit_ocr,validation,2640.png,printed,Devanagari,no, auto: HF OCR typed sample
3259,data\raw\manuscripts\hf_sanskrit_ocr\validation\2647.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2647.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2647.png,hf_sanskrit_ocr,validation,2647.png,printed,Devanagari,no, auto: HF OCR typed sample
3260,data\raw\manuscripts\hf_sanskrit_ocr\validation\2649.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2649.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2649.png,hf_sanskrit_ocr,validation,2649.png,printed,Devanagari,no, auto: HF OCR typed sample
3261,data\raw\manuscripts\hf_sanskrit_ocr\validation\266.png,data\processed\images_1024\hf_sanskrit_ocr\validation\266.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\266.png,hf_sanskrit_ocr,validation,266.png,printed,Devanagari,no, auto: HF OCR typed sample
3262,data\raw\manuscripts\hf_sanskrit_ocr\validation\2660.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2660.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2660.png,hf_sanskrit_ocr,validation,2660.png,printed,Devanagari,no, auto: HF OCR typed sample
3263,data\raw\manuscripts\hf_sanskrit_ocr\validation\2666.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2666.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2666.png,hf_sanskrit_ocr,validation,2666.png,printed,Devanagari,no, auto: HF OCR typed sample
3264,data\raw\manuscripts\hf_sanskrit_ocr\validation\2668.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2668.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2668.png,hf_sanskrit_ocr,validation,2668.png,printed,Devanagari,no, auto: HF OCR typed sample
3265,data\raw\manuscripts\hf_sanskrit_ocr\validation\2698.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2698.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2698.png,hf_sanskrit_ocr,validation,2698.png,printed,Devanagari,no, auto: HF OCR typed sample
3266,data\raw\manuscripts\hf_sanskrit_ocr\validation\2700.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2700.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2700.png,hf_sanskrit_ocr,validation,2700.png,printed,Devanagari,no, auto: HF OCR typed sample
3267,data\raw\manuscripts\hf_sanskrit_ocr\validation\2702.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2702.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2702.png,hf_sanskrit_ocr,validation,2702.png,printed,Devanagari,no, auto: HF OCR typed sample
3268,data\raw\manuscripts\hf_sanskrit_ocr\validation\2703.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2703.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2703.png,hf_sanskrit_ocr,validation,2703.png,printed,Devanagari,no, auto: HF OCR typed sample
3269,data\raw\manuscripts\hf_sanskrit_ocr\validation\271.png,data\processed\images_1024\hf_sanskrit_ocr\validation\271.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\271.png,hf_sanskrit_ocr,validation,271.png,printed,Devanagari,no, auto: HF OCR typed sample
3270,data\raw\manuscripts\hf_sanskrit_ocr\validation\2710.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2710.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2710.png,hf_sanskrit_ocr,validation,2710.png,printed,Devanagari,no, auto: HF OCR typed sample
3271,data\raw\manuscripts\hf_sanskrit_ocr\validation\272.png,data\processed\images_1024\hf_sanskrit_ocr\validation\272.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\272.png,hf_sanskrit_ocr,validation,272.png,printed,Devanagari,no, auto: HF OCR typed sample
3272,data\raw\manuscripts\hf_sanskrit_ocr\validation\2731.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2731.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2731.png,hf_sanskrit_ocr,validation,2731.png,printed,Devanagari,no, auto: HF OCR typed sample
3273,data\raw\manuscripts\hf_sanskrit_ocr\validation\2732.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2732.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2732.png,hf_sanskrit_ocr,validation,2732.png,printed,Devanagari,no, auto: HF OCR typed sample
3274,data\raw\manuscripts\hf_sanskrit_ocr\validation\2733.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2733.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2733.png,hf_sanskrit_ocr,validation,2733.png,printed,Devanagari,no, auto: HF OCR typed sample
3275,data\raw\manuscripts\hf_sanskrit_ocr\validation\2744.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2744.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2744.png,hf_sanskrit_ocr,validation,2744.png,printed,Devanagari,no, auto: HF OCR typed sample
3276,data\raw\manuscripts\hf_sanskrit_ocr\validation\2751.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2751.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2751.png,hf_sanskrit_ocr,validation,2751.png,printed,Devanagari,no, auto: HF OCR typed sample
3277,data\raw\manuscripts\hf_sanskrit_ocr\validation\2768.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2768.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2768.png,hf_sanskrit_ocr,validation,2768.png,printed,Devanagari,no, auto: HF OCR typed sample
3278,data\raw\manuscripts\hf_sanskrit_ocr\validation\2771.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2771.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2771.png,hf_sanskrit_ocr,validation,2771.png,printed,Devanagari,no, auto: HF OCR typed sample
3279,data\raw\manuscripts\hf_sanskrit_ocr\validation\2780.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2780.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2780.png,hf_sanskrit_ocr,validation,2780.png,printed,Devanagari,no, auto: HF OCR typed sample
3280,data\raw\manuscripts\hf_sanskrit_ocr\validation\2781.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2781.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2781.png,hf_sanskrit_ocr,validation,2781.png,printed,Devanagari,no, auto: HF OCR typed sample
3281,data\raw\manuscripts\hf_sanskrit_ocr\validation\2783.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2783.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2783.png,hf_sanskrit_ocr,validation,2783.png,printed,Devanagari,no, auto: HF OCR typed sample
3282,data\raw\manuscripts\hf_sanskrit_ocr\validation\279.png,data\processed\images_1024\hf_sanskrit_ocr\validation\279.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\279.png,hf_sanskrit_ocr,validation,279.png,printed,Devanagari,no, auto: HF OCR typed sample
3283,data\raw\manuscripts\hf_sanskrit_ocr\validation\2791.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2791.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2791.png,hf_sanskrit_ocr,validation,2791.png,printed,Devanagari,no, auto: HF OCR typed sample
3284,data\raw\manuscripts\hf_sanskrit_ocr\validation\2792.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2792.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2792.png,hf_sanskrit_ocr,validation,2792.png,printed,Devanagari,no, auto: HF OCR typed sample
3285,data\raw\manuscripts\hf_sanskrit_ocr\validation\2810.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2810.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2810.png,hf_sanskrit_ocr,validation,2810.png,printed,Devanagari,no, auto: HF OCR typed sample
3286,data\raw\manuscripts\hf_sanskrit_ocr\validation\2816.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2816.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2816.png,hf_sanskrit_ocr,validation,2816.png,printed,Devanagari,no, auto: HF OCR typed sample
3287,data\raw\manuscripts\hf_sanskrit_ocr\validation\2833.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2833.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2833.png,hf_sanskrit_ocr,validation,2833.png,printed,Devanagari,no, auto: HF OCR typed sample
3288,data\raw\manuscripts\hf_sanskrit_ocr\validation\2834.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2834.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2834.png,hf_sanskrit_ocr,validation,2834.png,printed,Devanagari,no, auto: HF OCR typed sample
3289,data\raw\manuscripts\hf_sanskrit_ocr\validation\285.png,data\processed\images_1024\hf_sanskrit_ocr\validation\285.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\285.png,hf_sanskrit_ocr,validation,285.png,printed,Devanagari,no, auto: HF OCR typed sample
3290,data\raw\manuscripts\hf_sanskrit_ocr\validation\2854.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2854.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2854.png,hf_sanskrit_ocr,validation,2854.png,printed,Devanagari,no, auto: HF OCR typed sample
3291,data\raw\manuscripts\hf_sanskrit_ocr\validation\287.png,data\processed\images_1024\hf_sanskrit_ocr\validation\287.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\287.png,hf_sanskrit_ocr,validation,287.png,printed,Devanagari,no, auto: HF OCR typed sample
3292,data\raw\manuscripts\hf_sanskrit_ocr\validation\2876.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2876.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2876.png,hf_sanskrit_ocr,validation,2876.png,printed,Devanagari,no, auto: HF OCR typed sample
3293,data\raw\manuscripts\hf_sanskrit_ocr\validation\2888.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2888.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2888.png,hf_sanskrit_ocr,validation,2888.png,printed,Devanagari,no, auto: HF OCR typed sample
3294,data\raw\manuscripts\hf_sanskrit_ocr\validation\289.png,data\processed\images_1024\hf_sanskrit_ocr\validation\289.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\289.png,hf_sanskrit_ocr,validation,289.png,printed,Devanagari,no, auto: HF OCR typed sample
3295,data\raw\manuscripts\hf_sanskrit_ocr\validation\2890.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2890.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2890.png,hf_sanskrit_ocr,validation,2890.png,printed,Devanagari,no, auto: HF OCR typed sample
3296,data\raw\manuscripts\hf_sanskrit_ocr\validation\290.png,data\processed\images_1024\hf_sanskrit_ocr\validation\290.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\290.png,hf_sanskrit_ocr,validation,290.png,printed,Devanagari,no, auto: HF OCR typed sample
3297,data\raw\manuscripts\hf_sanskrit_ocr\validation\2903.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2903.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2903.png,hf_sanskrit_ocr,validation,2903.png,printed,Devanagari,no, auto: HF OCR typed sample
3298,data\raw\manuscripts\hf_sanskrit_ocr\validation\2914.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2914.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2914.png,hf_sanskrit_ocr,validation,2914.png,printed,Devanagari,no, auto: HF OCR typed sample
3299,data\raw\manuscripts\hf_sanskrit_ocr\validation\2918.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2918.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2918.png,hf_sanskrit_ocr,validation,2918.png,printed,Devanagari,no, auto: HF OCR typed sample
3300,data\raw\manuscripts\hf_sanskrit_ocr\validation\2919.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2919.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2919.png,hf_sanskrit_ocr,validation,2919.png,printed,Devanagari,no, auto: HF OCR typed sample
3301,data\raw\manuscripts\hf_sanskrit_ocr\validation\2930.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2930.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2930.png,hf_sanskrit_ocr,validation,2930.png,printed,Devanagari,no, auto: HF OCR typed sample
3302,data\raw\manuscripts\hf_sanskrit_ocr\validation\2932.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2932.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2932.png,hf_sanskrit_ocr,validation,2932.png,printed,Devanagari,no, auto: HF OCR typed sample
3303,data\raw\manuscripts\hf_sanskrit_ocr\validation\2938.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2938.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2938.png,hf_sanskrit_ocr,validation,2938.png,printed,Devanagari,no, auto: HF OCR typed sample
3304,data\raw\manuscripts\hf_sanskrit_ocr\validation\2947.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2947.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2947.png,hf_sanskrit_ocr,validation,2947.png,printed,Devanagari,no, auto: HF OCR typed sample
3305,data\raw\manuscripts\hf_sanskrit_ocr\validation\2973.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2973.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2973.png,hf_sanskrit_ocr,validation,2973.png,printed,Devanagari,no, auto: HF OCR typed sample
3306,data\raw\manuscripts\hf_sanskrit_ocr\validation\2974.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2974.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2974.png,hf_sanskrit_ocr,validation,2974.png,printed,Devanagari,no, auto: HF OCR typed sample
3307,data\raw\manuscripts\hf_sanskrit_ocr\validation\2981.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2981.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2981.png,hf_sanskrit_ocr,validation,2981.png,printed,Devanagari,no, auto: HF OCR typed sample
3308,data\raw\manuscripts\hf_sanskrit_ocr\validation\2982.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2982.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2982.png,hf_sanskrit_ocr,validation,2982.png,printed,Devanagari,no, auto: HF OCR typed sample
3309,data\raw\manuscripts\hf_sanskrit_ocr\validation\2983.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2983.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2983.png,hf_sanskrit_ocr,validation,2983.png,printed,Devanagari,no, auto: HF OCR typed sample
3310,data\raw\manuscripts\hf_sanskrit_ocr\validation\2986.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2986.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2986.png,hf_sanskrit_ocr,validation,2986.png,printed,Devanagari,no, auto: HF OCR typed sample
3311,data\raw\manuscripts\hf_sanskrit_ocr\validation\2987.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2987.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2987.png,hf_sanskrit_ocr,validation,2987.png,printed,Devanagari,no, auto: HF OCR typed sample
3312,data\raw\manuscripts\hf_sanskrit_ocr\validation\2991.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2991.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2991.png,hf_sanskrit_ocr,validation,2991.png,printed,Devanagari,no, auto: HF OCR typed sample
3313,data\raw\manuscripts\hf_sanskrit_ocr\validation\2993.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2993.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2993.png,hf_sanskrit_ocr,validation,2993.png,printed,Devanagari,no, auto: HF OCR typed sample
3314,data\raw\manuscripts\hf_sanskrit_ocr\validation\2997.png,data\processed\images_1024\hf_sanskrit_ocr\validation\2997.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\2997.png,hf_sanskrit_ocr,validation,2997.png,printed,Devanagari,no, auto: HF OCR typed sample
3315,data\raw\manuscripts\hf_sanskrit_ocr\validation\3005.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3005.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3005.png,hf_sanskrit_ocr,validation,3005.png,printed,Devanagari,no, auto: HF OCR typed sample
3316,data\raw\manuscripts\hf_sanskrit_ocr\validation\3018.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3018.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3018.png,hf_sanskrit_ocr,validation,3018.png,printed,Devanagari,no, auto: HF OCR typed sample
3317,data\raw\manuscripts\hf_sanskrit_ocr\validation\3019.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3019.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3019.png,hf_sanskrit_ocr,validation,3019.png,printed,Devanagari,no, auto: HF OCR typed sample
3318,data\raw\manuscripts\hf_sanskrit_ocr\validation\3032.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3032.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3032.png,hf_sanskrit_ocr,validation,3032.png,printed,Devanagari,no, auto: HF OCR typed sample
3319,data\raw\manuscripts\hf_sanskrit_ocr\validation\3044.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3044.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3044.png,hf_sanskrit_ocr,validation,3044.png,printed,Devanagari,no, auto: HF OCR typed sample
3320,data\raw\manuscripts\hf_sanskrit_ocr\validation\3046.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3046.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3046.png,hf_sanskrit_ocr,validation,3046.png,printed,Devanagari,no, auto: HF OCR typed sample
3321,data\raw\manuscripts\hf_sanskrit_ocr\validation\3053.png,data\processed\images_1024\hf_sanskrit_ocr\validation\3053.png,data\processed\thumbnails\hf_sanskrit_ocr\validation\3053.png,hf_sanskrit_ocr,validation,3053.png,printed,Devanagari,no, auto: HF OCR typed sample
